collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
169,Weftstalker Ardent,{2}{R},3.0,Creature — Drix Artificer,uncommon,R,R,"Whenever another creature or artifact you control enters, this creature deals 1 damage to each opponent.
Warp {R} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",2,3,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/169/weftstalker-ardent?utm_source=api
170,Zookeeper Mechan,{1}{R},2.0,Artifact Creature — Robot,common,R,R,"{T}: Add {R}.
{6}{R}: Target creature you control gets +4/+0 until end of turn. Activate only as a sorcery.",1,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/170/zookeeper-mechan?utm_source=api
171,Atmospheric Greenhouse,{4}{G},5.0,Artifact — Spacecraft,uncommon,G,G,"When this Spacecraft enters, put a +1/+1 counter on each creature you control.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 8+.)
8+ | Flying, trample",5,4,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/171/atmospheric-greenhouse?utm_source=api
172,Bioengineered Future,{1}{G}{G},3.0,Enchantment,rare,G,G,"When this enchantment enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
Each creature you control enters with an additional +1/+1 counter on it for each land that entered the battlefield under your control this turn.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/172/bioengineered-future?utm_source=api
173,Biosynthic Burst,{1}{G},2.0,Instant,common,G,G,"Put a +1/+1 counter on target creature you control. It gains reach, trample, and indestructible until end of turn. Untap it. (Damage and effects that say ""destroy"" don't destroy it.)",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/173/biosynthic-burst?utm_source=api
174,Blooming Stinger,{1}{G},2.0,Creature — Plant Scorpion,common,G,G,"Deathtouch
When this creature enters, another target creature you control gains deathtouch until end of turn.",2,2,,Deathtouch,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/174/blooming-stinger?utm_source=api
175,Broodguard Elite,{X}{G}{G},2.0,Creature — Insect Knight,uncommon,G,G,"This creature enters with X +1/+1 counters on it.
When this creature leaves the battlefield, put its counters on target creature you control.
Warp {X}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",0,0,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/175/broodguard-elite?utm_source=api
176,Close Encounter,{1}{G},2.0,Instant,uncommon,G,G,"As an additional cost to cast this spell, choose a creature you control or a warped creature card you own in exile.
Close Encounter deals damage equal to the power of the chosen creature or card to target creature.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/176/close-encounter?utm_source=api
177,Diplomatic Relations,{2}{G},3.0,Instant,common,G,G,Target creature you control gets +1/+0 and gains vigilance until end of turn. It deals damage equal to its power to target creature an opponent controls.,,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/177/diplomatic-relations?utm_source=api
178,Drix Fatemaker,{3}{G},4.0,Creature — Drix Wizard,common,G,G,"When this creature enters, put a +1/+1 counter on target creature.
Each creature you control with a +1/+1 counter on it has trample.
Warp {1}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",3,2,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/178/drix-fatemaker?utm_source=api
179,Edge Rover,{G},1.0,Artifact Creature — Robot Scout,uncommon,G,G,"Reach
When this creature dies, each player creates a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",2,2,,Reach,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/179/edge-rover?utm_source=api
180,Eumidian Terrabotanist,{1}{G},2.0,Creature — Insect Druid,uncommon,G,G,"Landfall — Whenever a land you control enters, you gain 1 life.",2,3,,Landfall,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/180/eumidian-terrabotanist?utm_source=api
181,Eusocial Engineering,{3}{G}{G},5.0,Enchantment,uncommon,G,G,"Landfall — Whenever a land you control enters, create a 2/2 colorless Robot artifact creature token.
Warp {1}{G} (You may cast this card from your hand for its warp cost. Exile this enchantment at the beginning of the next end step, then you may cast it from exile on a later turn.)",,,,"Warp, Landfall",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/181/eusocial-engineering?utm_source=api
182,Famished Worldsire,{5}{G}{G}{G},8.0,Creature — Leviathan,mythic,G,G,"Ward {3}
Devour land 3 (As this creature enters, you may sacrifice any number of lands. It enters with three times that many +1/+1 counters on it.)
When this creature enters, look at the top X cards of your library, where X is this creature's power. Put any number of land cards from among them onto the battlefield tapped, then shuffle.",0,0,,"Ward, Devour",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/182/famished-worldsire?utm_source=api
183,Frenzied Baloth,{G}{G},2.0,Creature — Beast,rare,G,G,"This spell can't be countered.
Trample, haste
Creature spells you control can't be countered.
Combat damage can't be prevented.",3,2,,"Haste, Trample",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/183/frenzied-baloth?utm_source=api
184,Fungal Colossus,{6}{G},7.0,Creature — Fungus Beast,common,G,G,"This spell costs {X} less to cast, where X is the number of differently named lands you control.",5,5,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/184/fungal-colossus?utm_source=api
185,Galactic Wayfarer,{2}{G},3.0,Creature — Human Scout,common,G,G,"When this creature enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",3,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/185/galactic-wayfarer?utm_source=api
186,Gene Pollinator,{G},1.0,Artifact Creature — Robot Insect,common,G,G,"{T}, Tap an untapped permanent you control: Add one mana of any color.",1,2,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/186/gene-pollinator?utm_source=api
187,Germinating Wurm,{4}{G},5.0,Creature — Plant Wurm,common,G,G,"When this creature enters, you gain 2 life.
Warp {1}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",5,5,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/187/germinating-wurm?utm_source=api
188,Glacier Godmaw,{5}{G}{G},7.0,Creature — Leviathan,uncommon,G,G,"Trample
When this creature enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
Landfall — Whenever a land you control enters, creatures you control get +1/+1 and gain vigilance and haste until end of turn.",6,6,,"Trample, Landfall",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/188/glacier-godmaw?utm_source=api
189,Harmonious Grovestrider,{3}{G}{G},5.0,Creature — Beast,uncommon,G,G,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
Harmonious Grovestrider's power and toughness are each equal to the number of lands you control.",*,*,,Ward,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/189/harmonious-grovestrider?utm_source=api
190,Hemosymbic Mite,{G},1.0,Creature — Mite,uncommon,G,G,"Whenever this creature becomes tapped, another target creature you control gets +X/+X until end of turn, where X is this creature's power.",1,1,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/190/hemosymbic-mite?utm_source=api
191,Icecave Crasher,{3}{G},4.0,Creature — Beast,common,G,G,"Trample
Landfall — Whenever a land you control enters, this creature gets +1/+0 until end of turn.",4,4,,"Trample, Landfall",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/191/icecave-crasher?utm_source=api
192,Icetill Explorer,{2}{G}{G},4.0,Creature — Insect Scout,rare,G,G,"You may play an additional land on each of your turns.
You may play lands from your graveyard.
Landfall — Whenever a land you control enters, mill a card.",2,4,,"Mill, Landfall",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/192/icetill-explorer?utm_source=api
193,Intrepid Tenderfoot,{1}{G},2.0,Creature — Insect Citizen,common,G,G,{3}: Put a +1/+1 counter on this creature. Activate only as a sorcery.,2,2,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/193/intrepid-tenderfoot?utm_source=api
194,Larval Scoutlander,{2}{G},3.0,Artifact — Spacecraft,uncommon,G,G,"When this Spacecraft enters, you may sacrifice a land or Lander. If you do, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 7+.)
7+ | Flying",3,3,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/194/larval-scoutlander?utm_source=api
195,Lashwhip Predator,{4}{G}{G},6.0,Creature — Plant Beast,uncommon,G,G,"This spell costs {2} less to cast if your opponents control three or more creatures.
Reach",5,7,,Reach,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/195/lashwhip-predator?utm_source=api
196,Loading Zone,{3}{G},4.0,Enchantment,rare,G,G,"If one or more counters would be put on a creature, Spacecraft, or Planet you control, twice that many of each of those kinds of counters are put on it instead.
Warp {G} (You may cast this card from your hand for its warp cost. Exile this enchantment at the beginning of the next end step, then you may cast it from exile on a later turn.)",,,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/196/loading-zone?utm_source=api
197,Meltstrider Eulogist,{2}{G},3.0,Creature — Insect Soldier,uncommon,G,G,"Whenever a creature you control with a +1/+1 counter on it dies, draw a card.",3,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/197/meltstrider-eulogist?utm_source=api
198,Meltstrider's Gear,{G},1.0,Artifact — Equipment,common,G,G,"When this Equipment enters, attach it to target creature you control.
Equipped creature gets +2/+1 and has reach.
Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/198/meltstriders-gear?utm_source=api
199,Meltstrider's Resolve,{G},1.0,Enchantment — Aura,uncommon,G,G,"Enchant creature you control
When this Aura enters, enchanted creature fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.)
Enchanted creature gets +0/+2 and can't be blocked by more than one creature.",,,,"Fight, Enchant",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/199/meltstriders-resolve?utm_source=api
200,Mightform Harmonizer,{2}{G}{G},4.0,Creature — Insect Druid,rare,G,G,"Landfall — Whenever a land you control enters, double the power of target creature you control until end of turn.
Warp {2}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",4,4,,"Warp, Double, Landfall",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/200/mightform-harmonizer?utm_source=api
201,Ouroboroid,{2}{G}{G},4.0,Creature — Plant Wurm,mythic,G,G,"At the beginning of combat on your turn, put X +1/+1 counters on each creature you control, where X is this creature's power.",1,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/201/ouroboroid?utm_source=api
202,Pull Through the Weft,{3}{G}{G},5.0,Sorcery,uncommon,G,G,"Return up to two target nonland permanent cards from your graveyard to your hand, then return up to two target land cards from your graveyard to the battlefield tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/202/pull-through-the-weft?utm_source=api
203,Sami's Curiosity,{G},1.0,Sorcery,common,G,G,"You gain 2 life. Create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/203/samis-curiosity?utm_source=api
204,Seedship Agrarian,{3}{G},4.0,Creature — Insect Scientist,uncommon,G,G,"Whenever this creature becomes tapped, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
Landfall — Whenever a land you control enters, put a +1/+1 counter on this creature.",3,3,,Landfall,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/204/seedship-agrarian?utm_source=api
205,Seedship Impact,{1}{G},2.0,Instant,uncommon,G,G,"Destroy target artifact or enchantment. If its mana value was 2 or less, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/205/seedship-impact?utm_source=api
206,Shattered Wings,{2}{G},3.0,Sorcery,common,G,G,"Destroy target artifact, enchantment, or creature with flying. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/206/shattered-wings?utm_source=api
207,Skystinger,{2}{G},3.0,Creature — Insect Warrior,common,G,G,"Reach
Whenever this creature blocks a creature with flying, this creature gets +5/+0 until end of turn.",3,3,,Reach,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/207/skystinger?utm_source=api
208,Sledge-Class Seedship,{2}{G},3.0,Artifact — Spacecraft,rare,G,G,"Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 7+.)
7+ | Flying
Whenever this Spacecraft attacks, you may put a creature card from your hand onto the battlefield.",4,5,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/208/sledge-class-seedship?utm_source=api
209,Tapestry Warden,{3}{G},4.0,Artifact Creature — Robot Soldier,uncommon,G,G,"Vigilance
Each creature you control with toughness greater than its power assigns combat damage equal to its toughness rather than its power.
Each creature you control with toughness greater than its power stations permanents using its toughness rather than its power.",3,4,,Vigilance,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/209/tapestry-warden?utm_source=api
210,Terrasymbiosis,{2}{G},3.0,Enchantment,rare,G,G,"Whenever you put one or more +1/+1 counters on a creature you control, you may draw that many cards. Do this only once each turn.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/210/terrasymbiosis?utm_source=api
211,Thawbringer,{2}{G},3.0,Creature — Insect Scout,common,G,G,"When this creature enters or dies, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",4,2,,Surveil,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/211/thawbringer?utm_source=api
212,"Alpharael, Dreaming Acolyte",{1}{U}{B},3.0,Legendary Creature — Human Cleric,uncommon,"B, U","B, U","When Alpharael enters, draw two cards. Then discard two cards unless you discard an artifact card.
During your turn, Alpharael has deathtouch.",2,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/212/alpharael-dreaming-acolyte?utm_source=api
213,Biomechan Engineer,{G}{U},2.0,Creature — Insect Artificer,uncommon,"G, U","G, U","When this creature enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
{8}: Draw two cards and create a 2/2 colorless Robot artifact creature token.",2,2,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/213/biomechan-engineer?utm_source=api
214,Biotech Specialist,{R}{G},2.0,Creature — Insect Scientist,rare,"G, R","G, R","When this creature enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
Whenever you sacrifice an artifact, this creature deals 2 damage to target opponent.",1,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/214/biotech-specialist?utm_source=api
215,Cosmogoyf,{B}{G},2.0,Creature — Elemental Lhurgoyf,rare,"B, G","B, G",Cosmogoyf's power is equal to the number of cards you own in exile and its toughness is equal to that number plus 1.,*,1+*,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/215/cosmogoyf?utm_source=api
216,"Dyadrine, Synthesis Amalgam",{X}{G}{W},2.0,Legendary Artifact Creature — Construct,rare,"G, W","G, W","Trample
Dyadrine enters with a number of +1/+1 counters on it equal to the amount of mana spent to cast it.
Whenever you attack, you may remove a +1/+1 counter from each of two creatures you control. If you do, draw a card and create a 2/2 colorless Robot artifact creature token.",0,1,,Trample,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/216/dyadrine-synthesis-amalgam?utm_source=api
217,Genemorph Imago,{G}{U},2.0,Creature — Insect Druid,rare,"G, U","G, U","Flying
Landfall — Whenever a land you control enters, target creature has base power and toughness 3/3 until end of turn. If you control six or more lands, that creature has base power and toughness 6/6 until end of turn instead.",1,3,,"Landfall, Flying",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/217/genemorph-imago?utm_source=api
218,"Haliya, Ascendant Cadet",{2}{G}{W}{W},5.0,Legendary Creature — Human Soldier,uncommon,"G, W","G, W","Whenever Haliya enters or attacks, put a +1/+1 counter on target creature you control.
Whenever one or more creatures you control with +1/+1 counters on them deal combat damage to a player, draw a card.",3,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/218/haliya-ascendant-cadet?utm_source=api
219,Infinite Guideline Station,{W}{U}{B}{R}{G},5.0,Legendary Artifact — Spacecraft,rare,"B, G, R, U, W","B, G, R, U, W","When Infinite Guideline Station enters, create a tapped 2/2 colorless Robot artifact creature token for each multicolored permanent you control.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 12+.)
12+ | Flying
Whenever Infinite Guideline Station attacks, draw a card for each multicolored permanent you control.",7,15,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/219/infinite-guideline-station?utm_source=api
220,Interceptor Mechan,{2}{B}{R},4.0,Artifact Creature — Robot,uncommon,"B, R","B, R","Flying
When this creature enters, return target artifact or creature card from your graveyard to your hand.
Void — At the beginning of your end step, if a nonland permanent left the battlefield this turn or a spell was warped this turn, put a +1/+1 counter on this creature.",2,2,,"Flying, Void",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/220/interceptor-mechan?utm_source=api
221,"Mm'menon, Uthros Exile",{1}{U}{R},3.0,Legendary Creature — Jellyfish Advisor,uncommon,"R, U","R, U","Flying
Whenever an artifact you control enters, put a +1/+1 counter on target creature.",1,3,,Flying,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/221/mmmenon-uthros-exile?utm_source=api
222,Mutinous Massacre,{3}{B}{B}{R}{R},7.0,Sorcery,rare,"B, R","B, R",Choose odd or even. Destroy each creature with mana value of the chosen quality. Then gain control of all creatures until end of turn. Untap them. They gain haste until end of turn. (Zero is even.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/222/mutinous-massacre?utm_source=api
223,Pinnacle Emissary,{1}{U}{R},3.0,Artifact Creature — Robot,rare,"R, U","R, U","Whenever you cast an artifact spell, create a 1/1 colorless Drone artifact creature token with flying and ""This token can block only creatures with flying.""
Warp {U/R} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",3,3,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/223/pinnacle-emissary?utm_source=api
224,"Ragost, Deft Gastronaut",{R}{W},2.0,Legendary Creature — Lobster Citizen,rare,"R, W","R, W","Artifacts you control are Foods in addition to their other types and have ""{2}, {T}, Sacrifice this artifact: You gain 3 life.""
{1}, {T}, Sacrifice a Food: Ragost deals 3 damage to each opponent.
At the beginning of each end step, if you gained life this turn, untap Ragost.",2,2,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/224/ragost-deft-gastronaut?utm_source=api
225,"Sami, Ship's Engineer",{2}{R}{W},4.0,Legendary Creature — Human Artificer,uncommon,"R, W","R, W","At the beginning of your end step, if you control two or more tapped creatures, create a tapped 2/2 colorless Robot artifact creature token.",2,4,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/225/sami-ships-engineer?utm_source=api
226,"Sami, Wildcat Captain",{4}{R}{W},6.0,Legendary Creature — Human Artificer Rogue,mythic,"R, W","R, W","Double strike, vigilance
Spells you cast have affinity for artifacts. (They cost {1} less to cast for each artifact you control.)",4,4,,"Vigilance, Double strike",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/226/sami-wildcat-captain?utm_source=api
227,Seedship Broodtender,{B}{G},2.0,Creature — Insect Citizen,uncommon,"B, G","B, G","When this creature enters, mill three cards. (Put the top three cards of your library into your graveyard.)
{3}{B}{G}, Sacrifice this creature: Return target creature or Spacecraft card from your graveyard to the battlefield. Activate only as a sorcery.",2,3,,Mill,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/227/seedship-broodtender?utm_source=api
228,Singularity Rupture,{3}{U}{B}{B},6.0,Sorcery,rare,"B, U","B, U","Destroy all creatures, then any number of target players each mill half their library, rounded down.",,,,Mill,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/228/singularity-rupture?utm_source=api
229,Space-Time Anomaly,{2}{W}{U},4.0,Sorcery,rare,"U, W","U, W",Target player mills cards equal to your life total.,,,,Mill,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/229/space-time-anomaly?utm_source=api
230,Station Monitor,{W}{U},2.0,Creature — Lizard Artificer,uncommon,"U, W","U, W","Whenever you cast your second spell each turn, create a 1/1 colorless Drone artifact creature token with flying and ""This token can block only creatures with flying.""",2,2,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/230/station-monitor?utm_source=api
231,"Syr Vondam, Sunstar Exemplar",{W}{B},2.0,Legendary Creature — Human Knight,rare,"B, W","B, W","Vigilance, menace
Whenever another creature you control dies or is put into exile, put a +1/+1 counter on Syr Vondam and you gain 1 life.
When Syr Vondam dies or is put into exile while its power is 4 or greater, destroy up to one target nonland permanent.",2,2,,"Vigilance, Menace",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/231/syr-vondam-sunstar-exemplar?utm_source=api
232,"Syr Vondam, the Lucent",{2}{W}{B}{B},5.0,Legendary Creature — Human Knight,uncommon,"B, W","B, W","Deathtouch, lifelink
Whenever Syr Vondam enters or attacks, other creatures you control get +1/+0 and gain deathtouch until end of turn.",4,4,,"Lifelink, Deathtouch",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/232/syr-vondam-the-lucent?utm_source=api
233,"Tannuk, Memorial Ensign",{1}{R}{G},3.0,Legendary Creature — Kavu Pilot,uncommon,"G, R","G, R","Landfall — Whenever a land you control enters, Tannuk deals 1 damage to each opponent. If this is the second time this ability has resolved this turn, draw a card.",2,4,,Landfall,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/233/tannuk-memorial-ensign?utm_source=api
234,All-Fates Scroll,{3},3.0,Artifact,uncommon,,,"{T}: Add one mana of any color.
{7}, {T}, Sacrifice this artifact: Draw X cards, where X is the number of differently named lands you control.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/234/all-fates-scroll?utm_source=api
235,Bygone Colossus,{9},9.0,Artifact Creature — Robot Giant,uncommon,,,"Warp {3} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",9,9,,Warp,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/235/bygone-colossus?utm_source=api
236,Chrome Companion,{2},2.0,Artifact Creature — Dog,common,,,"Whenever this creature becomes tapped, you gain 1 life.
{2}, {T}: Put target card from a graveyard on the bottom of its owner's library.",2,1,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/236/chrome-companion?utm_source=api
237,Dauntless Scrapbot,{3},3.0,Artifact Creature — Robot,uncommon,,,"When this creature enters, exile each opponent's graveyard. Create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",3,1,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/237/dauntless-scrapbot?utm_source=api
238,"Dawnsire, Sunstar Dreadnought",{5},5.0,Legendary Artifact — Spacecraft,mythic,,,"Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 20+.)
10+ | Whenever you attack, Dawnsire deals 100 damage to up to one target creature or planeswalker.
20+ | Flying",20,20,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/238/dawnsire-sunstar-dreadnought?utm_source=api
239,The Dominion Bracelet,{2},2.0,Legendary Artifact — Equipment,mythic,,,"Equipped creature gets +1/+1 and has ""{15}, Exile The Dominion Bracelet: You control target opponent during their next turn. This ability costs {X} less to activate, where X is this creature's power. Activate only as a sorcery."" (You see all cards that player could see and make all decisions for them.)
Equip {1}",,,,Equip,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/239/the-dominion-bracelet?utm_source=api
240,The Endstone,{7},7.0,Legendary Artifact,mythic,,,"Whenever you play a land or cast a spell, draw a card.
At the beginning of your end step, your life total becomes half your starting life total, rounded up.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/240/the-endstone?utm_source=api
241,The Eternity Elevator,{5},5.0,Legendary Artifact — Spacecraft,rare,,,"{T}: Add {C}{C}{C}.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery.)
20+ | {T}: Add X mana of any one color, where X is the number of charge counters on The Eternity Elevator.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/241/the-eternity-elevator?utm_source=api
242,Extinguisher Battleship,{8},8.0,Artifact — Spacecraft,rare,,,"When this Spacecraft enters, destroy target noncreature permanent. Then this Spacecraft deals 4 damage to each creature.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 5+.)
5+ | Flying, trample",10,10,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/242/extinguisher-battleship?utm_source=api
243,Nutrient Block,{1},1.0,Artifact — Food,common,,,"Indestructible (Effects that say ""destroy"" don't destroy this artifact.)
{2}, {T}, Sacrifice this artifact: You gain 3 life.
When this artifact is put into a graveyard from the battlefield, draw a card.",,,,Indestructible,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/243/nutrient-block?utm_source=api
244,Pinnacle Kill-Ship,{7},7.0,Artifact — Spacecraft,common,,,"When this Spacecraft enters, it deals 10 damage to up to one target creature.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 7+.)
7+ | Flying",7,7,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/244/pinnacle-kill-ship?utm_source=api
245,Survey Mechan,{4},4.0,Artifact Creature — Robot,uncommon,,,"Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
{10}, Sacrifice this creature: It deals 3 damage to any target. Target player draws three cards and gains 3 life. This ability costs {X} less to activate, where X is the number of differently named lands you control.",1,3,,"Flying, Hexproof",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/245/survey-mechan?utm_source=api
246,Thaumaton Torpedo,{1},1.0,Artifact,common,,,"{6}, {T}, Sacrifice this artifact: Destroy target nonland permanent. This ability costs {3} less to activate if you attacked with a Spacecraft this turn.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/246/thaumaton-torpedo?utm_source=api
247,Thrumming Hivepool,{6},6.0,Artifact,rare,,,"Affinity for Slivers (This spell costs {1} less to cast for each Sliver you control.)
Slivers you control have double strike and haste.
At the beginning of your upkeep, create two 1/1 colorless Sliver creature tokens.",,,,Affinity,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/247/thrumming-hivepool?utm_source=api
