collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
186,Ambush Viper,{1}{G},2.0,Creature — Snake,common,G,G,"Flash
Deathtouch",2,1,,"Flash, Deathtouch",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/186/ambush-viper?utm_source=api
187,Bramble Wurm,{6}{G},7.0,Creature — Wurm,common,G,G,"Reach, trample
When this creature enters, you gain 5 life.
{2}{G}, Exile this card from your graveyard: You gain 5 life.",7,6,,"Reach, Trample",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/187/bramble-wurm?utm_source=api
188,Clear Shot,{2}{G},3.0,Instant,uncommon,G,G,Target creature you control gets +1/+1 until end of turn. It deals damage equal to its power to target creature you don't control.,,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/188/clear-shot?utm_source=api
189,Cryptolith Rite,{1}{G},2.0,Enchantment,rare,G,G,"Creatures you control have ""{T}: Add one mana of any color.""",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/189/cryptolith-rite?utm_source=api
190,Cultivator Colossus,{4}{G}{G}{G},7.0,Creature — Plant Beast,mythic,G,G,"Trample
Cultivator Colossus's power and toughness are each equal to the number of lands you control.
When this creature enters, you may put a land card from your hand onto the battlefield tapped. If you do, draw a card and repeat this process.",*,*,,Trample,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/190/cultivator-colossus?utm_source=api
191,Dawnhart Disciple,{1}{G},2.0,Creature — Human Warlock,common,G,G,"Whenever another Human you control enters, this creature gets +1/+1 until end of turn.",2,2,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/191/dawnhart-disciple?utm_source=api
192,Duel for Dominance,{1}{G},2.0,Instant,common,G,G,"Coven — Choose target creature you control and target creature you don't control. If you control three or more creatures with different powers, put a +1/+1 counter on the chosen creature you control. Then the chosen creatures fight each other. (Each deals damage equal to its power to the other.)",,,,"Fight, Coven",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/192/duel-for-dominance?utm_source=api
193,Duskwatch Recruiter // Krallenhorde Howler,,2.0,Creature — Human Warrior Werewolf // Creature — Werewolf,uncommon,,G,,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/193/duskwatch-recruiter-krallenhorde-howler?utm_source=api
194,Eccentric Farmer,{2}{G},3.0,Creature — Human Peasant,common,G,G,"When this creature enters, mill three cards, then you may return a land card from your graveyard to your hand. (To mill three cards, put the top three cards of your library into your graveyard.)",2,3,,Mill,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/194/eccentric-farmer?utm_source=api
195,Eldritch Evolution,{1}{G}{G},3.0,Sorcery,rare,G,G,"As an additional cost to cast this spell, sacrifice a creature.
Search your library for a creature card with mana value X or less, where X is 2 plus the sacrificed creature's mana value. Put that card onto the battlefield, then shuffle. Exile Eldritch Evolution.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/195/eldritch-evolution?utm_source=api
196,Festerhide Boar,{3}{G},4.0,Creature — Boar,common,G,G,"Trample
Morbid — This creature enters with two +1/+1 counters on it if a creature died this turn.",3,3,,"Trample, Morbid",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/196/festerhide-boar?utm_source=api
197,"Garruk Relentless // Garruk, the Veil-Cursed",,4.0,Legendary Planeswalker — Garruk // Legendary Planeswalker — Garruk,mythic,,"B, G",,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/197/garruk-relentless-garruk-the-veil-cursed?utm_source=api
198,Ghoultree,{7}{G},8.0,Creature — Zombie Treefolk,uncommon,G,G,This spell costs {1} less to cast for each creature card in your graveyard.,10,10,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/198/ghoultree?utm_source=api
199,Grapple with the Past,{1}{G},2.0,Instant,common,G,G,"Mill three cards, then you may return a creature or land card from your graveyard to your hand. (To mill three cards, put the top three cards of your library into your graveyard.)",,,,Mill,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/199/grapple-with-the-past?utm_source=api
200,Groundskeeper,{G},1.0,Creature — Human Druid,uncommon,G,G,{1}{G}: Return target basic land card from your graveyard to your hand.,1,1,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/200/groundskeeper?utm_source=api
201,Hamlet Captain,{1}{G},2.0,Creature — Human Warrior,uncommon,G,G,"Whenever this creature attacks or blocks, other Humans you control get +1/+1 until end of turn.",2,2,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/201/hamlet-captain?utm_source=api
202,Hermit Druid,{1}{G},2.0,Creature — Human Druid,rare,G,G,"{G}, {T}: Reveal cards from the top of your library until you reveal a basic land card. Put that card into your hand and all other cards revealed this way into your graveyard.",1,1,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/202/hermit-druid?utm_source=api
203,Hinterland Logger // Timber Shredder,,2.0,Creature — Human Werewolf // Creature — Werewolf,common,,G,,,,,"Transform, Trample",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/203/hinterland-logger-timber-shredder?utm_source=api
204,Howlpack Resurgence,{2}{G},3.0,Enchantment,uncommon,G,G,"Flash
Each creature you control that's a Wolf or a Werewolf gets +1/+1 and has trample.",,,,Flash,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/204/howlpack-resurgence?utm_source=api
205,Intrepid Provisioner,{3}{G},4.0,Creature — Human Scout,common,G,G,"Trample
When this creature enters, another target Human you control gets +2/+2 until end of turn.",3,3,,Trample,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/205/intrepid-provisioner?utm_source=api
206,Lumberknot,{2}{G}{G},4.0,Creature — Treefolk,uncommon,G,G,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Whenever a creature dies, put a +1/+1 counter on this creature.",1,1,,Hexproof,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/206/lumberknot?utm_source=api
207,Mayor of Avabruck // Howlpack Alpha,,2.0,Creature — Human Advisor Werewolf // Creature — Werewolf,rare,,G,,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/207/mayor-of-avabruck-howlpack-alpha?utm_source=api
208,Moldgraf Millipede,{4}{G},5.0,Creature — Insect Horror,common,G,G,"When this creature enters, mill three cards, then put a +1/+1 counter on this creature for each creature card in your graveyard. (To mill three cards, put the top three cards of your library into your graveyard.)",2,2,,Mill,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/208/moldgraf-millipede?utm_source=api
209,Moonlight Hunt,{1}{G},2.0,Instant,uncommon,G,G,Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.,,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/209/moonlight-hunt?utm_source=api
210,Noose Constrictor,{1}{G},2.0,Creature — Snake,uncommon,G,G,"Reach
Discard a card: This creature gets +1/+1 until end of turn.",2,2,,Reach,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/210/noose-constrictor?utm_source=api
211,Pack Guardian,{2}{G}{G},4.0,Creature — Wolf Spirit,uncommon,G,G,"Flash
When this creature enters, you may discard a land card. If you do, create a 2/2 green Wolf creature token.",4,3,,Flash,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/211/pack-guardian?utm_source=api
212,Scorned Villager // Moonscarred Werewolf,,2.0,Creature — Human Werewolf // Creature — Werewolf,common,,G,,,,,"Vigilance, Transform",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/212/scorned-villager-moonscarred-werewolf?utm_source=api
213,Second Harvest,{2}{G}{G},4.0,Instant,rare,G,G,"For each token you control, create a token that's a copy of that permanent.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/213/second-harvest?utm_source=api
214,Shrill Howler // Howling Chorus,,3.0,Creature — Werewolf Horror // Creature — Eldrazi Werewolf,uncommon,,G,,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/214/shrill-howler-howling-chorus?utm_source=api
215,Somberwald Sage,{2}{G},3.0,Creature — Human Druid,uncommon,G,G,{T}: Add three mana of any one color. Spend this mana only to cast creature spells.,0,1,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/215/somberwald-sage?utm_source=api
216,Spider Spawning,{4}{G},5.0,Sorcery,uncommon,G,"B, G","Create a 1/2 green Spider creature token with reach for each creature card in your graveyard.
Flashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/216/spider-spawning?utm_source=api
217,Splinterfright,{2}{G},3.0,Creature — Elemental,uncommon,G,G,"Trample
Splinterfright's power and toughness are each equal to the number of creature cards in your graveyard.
At the beginning of your upkeep, mill two cards. (Put the top two cards of your library into your graveyard.)",*,*,,"Trample, Mill",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/217/splinterfright?utm_source=api
218,Spore Crawler,{2}{G},3.0,Creature — Fungus,common,G,G,"When this creature dies, draw a card.",3,2,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/218/spore-crawler?utm_source=api
219,Tireless Tracker,{2}{G},3.0,Creature — Human Scout,rare,G,G,"Landfall — Whenever a land you control enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on this creature.",3,2,,"Investigate, Landfall",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/219/tireless-tracker?utm_source=api
220,Travel Preparations,{1}{G},2.0,Sorcery,uncommon,G,"G, W","Put a +1/+1 counter on each of up to two target creatures.
Flashback {1}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/220/travel-preparations?utm_source=api
221,Traverse the Ulvenwald,{G},1.0,Sorcery,rare,G,G,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Delirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle.",,,,Delirium,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/221/traverse-the-ulvenwald?utm_source=api
222,Ulvenwald Mysteries,{2}{G},3.0,Enchantment,uncommon,G,G,"Whenever a nontoken creature you control dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, create a 1/1 white Human Soldier creature token.",,,,Investigate,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/222/ulvenwald-mysteries?utm_source=api
223,Unnatural Growth,{1}{G}{G}{G}{G},5.0,Enchantment,rare,G,G,"At the beginning of each combat, double the power and toughness of each creature you control until end of turn.",,,,Double,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/223/unnatural-growth?utm_source=api
224,Villagers of Estwald // Howlpack of Estwald,,3.0,Creature — Human Werewolf // Creature — Werewolf,common,,G,,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/224/villagers-of-estwald-howlpack-of-estwald?utm_source=api
225,Wild Hunger,{2}{G},3.0,Instant,uncommon,G,"G, R","Target creature gets +3/+1 and gains trample until end of turn.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/225/wild-hunger?utm_source=api
226,Wrenn and Seven,{3}{G}{G},5.0,Legendary Planeswalker — Wrenn,mythic,G,G,"+1: Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.
0: Put any number of land cards from your hand onto the battlefield tapped.
−3: Create a green Treefolk creature token with reach and ""This token's power and toughness are each equal to the number of lands you control.""
−8: Return all permanent cards from your graveyard to your hand. You get an emblem with ""You have no maximum hand size.""",,,5,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/226/wrenn-and-seven?utm_source=api
227,Young Wolf,{G},1.0,Creature — Wolf,common,G,G,"Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",1,1,,Undying,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/227/young-wolf?utm_source=api
228,Altered Ego,{X}{2}{G}{U},4.0,Creature — Shapeshifter,rare,"G, U","G, U","This spell can't be countered.
You may have this creature enter as a copy of any creature on the battlefield, except it enters with X additional +1/+1 counters on it.",0,0,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/228/altered-ego?utm_source=api
229,Angelfire Ignition,{1}{R}{W},3.0,Sorcery,rare,"R, W","R, W","Put two +1/+1 counters on target creature. It gains vigilance, trample, lifelink, indestructible, and haste until end of turn.
Flashback {2}{R}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/229/angelfire-ignition?utm_source=api
230,"Arlinn Kord // Arlinn, Embraced by the Moon",,4.0,Legendary Planeswalker — Arlinn // Legendary Planeswalker — Arlinn,mythic,,"G, R",,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/230/arlinn-kord-arlinn-embraced-by-the-moon?utm_source=api
231,Bladestitched Skaab,{U}{B},2.0,Creature — Zombie Soldier,uncommon,"B, U","B, U",Other Zombies you control get +1/+0.,2,3,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/231/bladestitched-skaab?utm_source=api
232,Bloodhall Priest,{2}{B}{R},4.0,Creature — Vampire Cleric,rare,"B, R","B, R","Whenever this creature enters or attacks, if you have no cards in hand, this creature deals 2 damage to any target.
Madness {1}{B}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",4,4,,Madness,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/232/bloodhall-priest?utm_source=api
233,Bloodtithe Harvester,{B}{R},2.0,Creature — Vampire,uncommon,"B, R","B, R","When this creature enters, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this token: Draw a card."")
{T}, Sacrifice this creature: Target creature gets -X/-X until end of turn, where X is twice the number of Blood tokens you control. Activate only as a sorcery.",3,2,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/233/bloodtithe-harvester?utm_source=api
234,Edgar Markov,{3}{R}{W}{B},6.0,Legendary Creature — Vampire Knight,mythic,"B, R, W","B, R, W","Eminence — Whenever you cast another Vampire spell, if Edgar is in the command zone or on the battlefield, create a 1/1 black Vampire creature token.
First strike, haste
Whenever Edgar attacks, put a +1/+1 counter on each Vampire you control.",4,4,,"First strike, Haste, Eminence",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/234/edgar-markov?utm_source=api
235,Fleshtaker,{W}{B},2.0,Creature — Human Assassin,uncommon,"B, W","B, W","Whenever you sacrifice another creature, you gain 1 life and scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{1}, Sacrifice another creature: This creature gets +2/+2 until end of turn.",2,2,,Scry,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/235/fleshtaker?utm_source=api
236,Galvanic Iteration,{U}{R},2.0,Instant,rare,"R, U","R, U","When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.
Flashback {1}{U}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/236/galvanic-iteration?utm_source=api
237,Gisa and Geralf,{2}{U}{B},4.0,Legendary Creature — Human Wizard,rare,"B, U","B, U","When Gisa and Geralf enters, mill four cards.
Once during each of your turns, you may cast a Zombie creature spell from your graveyard.",4,4,,Mill,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/237/gisa-and-geralf?utm_source=api
238,The Gitrog Monster,{3}{B}{G},5.0,Legendary Creature — Frog Horror,mythic,"B, G","B, G","Deathtouch
At the beginning of your upkeep, sacrifice The Gitrog Monster unless you sacrifice a land.
You may play an additional land on each of your turns.
Whenever one or more land cards are put into your graveyard from anywhere, draw a card.",6,6,,Deathtouch,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/238/the-gitrog-monster?utm_source=api
239,"Grimgrin, Corpse-Born",{3}{U}{B},5.0,Legendary Creature — Zombie Warrior,mythic,"B, U","B, U","Grimgrin enters tapped and doesn't untap during your untap step.
Sacrifice another creature: Untap Grimgrin and put a +1/+1 counter on it.
Whenever Grimgrin attacks, destroy target creature defending player controls, then put a +1/+1 counter on Grimgrin.",5,5,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/239/grimgrin-corpse-born?utm_source=api
240,Grizzly Ghoul,{2}{B}{G},4.0,Creature — Zombie Bear,uncommon,"B, G","B, G","Trample
This creature enters with a +1/+1 counter on it for each creature that died this turn.",4,3,,Trample,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/240/grizzly-ghoul?utm_source=api
241,Huntmaster of the Fells // Ravager of the Fells,,4.0,Creature — Human Werewolf // Creature — Werewolf,rare,,"G, R",,,,,"Transform, Trample",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/241/huntmaster-of-the-fells-ravager-of-the-fells?utm_source=api
242,Join the Dance,{G}{W},2.0,Sorcery,uncommon,"G, W","G, W","Create two 1/1 white Human creature tokens.
Flashback {3}{G}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/242/join-the-dance?utm_source=api
243,"Liesa, Forgotten Archangel",{2}{W}{W}{B},5.0,Legendary Creature — Angel,rare,"B, W","B, W","Flying, lifelink
Whenever another nontoken creature you control dies, return that card to its owner's hand at the beginning of the next end step.
If a creature an opponent controls would die, exile it instead.",4,5,,"Flying, Lifelink",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/243/liesa-forgotten-archangel?utm_source=api
244,Maelstrom Pulse,{1}{B}{G},3.0,Sorcery,rare,"B, G","B, G",Destroy target nonland permanent and all other permanents with the same name as that permanent.,,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/244/maelstrom-pulse?utm_source=api
245,Markov Waltzer,{2}{R}{W},4.0,Creature — Vampire,uncommon,"R, W","R, W","Flying, haste
At the beginning of combat on your turn, up to two target creatures you control each get +1/+0 until end of turn.",1,3,,"Flying, Haste",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/245/markov-waltzer?utm_source=api
246,Olivia Voldaren,{2}{B}{R},4.0,Legendary Creature — Vampire,mythic,"B, R","B, R","Flying
{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1/+1 counter on Olivia Voldaren.
{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.",3,3,,Flying,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/246/olivia-voldaren?utm_source=api
247,"Sigarda, Host of Herons",{2}{G}{W}{W},5.0,Legendary Creature — Angel,mythic,"G, W","G, W","Flying, hexproof
Spells and abilities your opponents control can't cause you to sacrifice permanents.",5,5,,"Flying, Hexproof",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/247/sigarda-host-of-herons?utm_source=api
248,Spell Queller,{1}{W}{U},3.0,Creature — Spirit,rare,"U, W","U, W","Flash
Flying
When this creature enters, exile target spell with mana value 4 or less.
When this creature leaves the battlefield, the exiled card's owner may cast that card without paying its mana cost.",2,3,,"Flying, Flash",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/248/spell-queller?utm_source=api
249,"Tamiyo, Field Researcher",{1}{G}{W}{U},4.0,Legendary Planeswalker — Tamiyo,mythic,"G, U, W","G, U, W","+1: Choose up to two target creatures. Until your next turn, whenever either of those creatures deals combat damage, you draw a card.
−2: Tap up to two target nonland permanents. They don't untap during their controller's next untap step.
−7: Draw three cards. You get an emblem with ""You may cast spells from your hand without paying their mana costs.""",,,4,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/249/tamiyo-field-researcher?utm_source=api
250,"Torens, Fist of the Angels",{1}{G}{W},3.0,Legendary Creature — Human Cleric,rare,"G, W","G, W","Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever you cast a creature spell, create a 1/1 green and white Human Soldier creature token with training.",2,2,,Training,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/250/torens-fist-of-the-angels?utm_source=api
251,Vilespawn Spider,{G}{U},2.0,Creature — Spider,uncommon,"G, U","G, U","Reach
At the beginning of your upkeep, mill a card. (Put the top card of your library into your graveyard.)
{2}{G}{U}, {T}, Sacrifice this creature: Create a 1/1 green Insect creature token for each creature card in your graveyard. Activate only as a sorcery.",2,3,,"Reach, Mill",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/251/vilespawn-spider?utm_source=api
252,Wandering Mind,{1}{U}{R},3.0,Creature — Horror,uncommon,"R, U","R, U","Flying
When this creature enters, look at the top six cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,1,,Flying,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/252/wandering-mind?utm_source=api
253,Angel's Tomb,{3},3.0,Artifact,uncommon,,,"Whenever a creature you control enters, you may have this artifact become a 3/3 white Angel artifact creature with flying until end of turn.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/253/angels-tomb?utm_source=api
254,Blazing Torch,{1},1.0,Artifact — Equipment,common,,,"Equipped creature can't be blocked by Vampires or Zombies.
Equipped creature has ""{T}, Sacrifice Blazing Torch: Blazing Torch deals 2 damage to any target.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/254/blazing-torch?utm_source=api
255,Boarded Window,{3},3.0,Artifact,uncommon,,,"Creatures attacking you get -1/-0.
At the beginning of each end step, if you were dealt 4 or more damage this turn, exile this artifact.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/255/boarded-window?utm_source=api
256,Butcher's Cleaver,{3},3.0,Artifact — Equipment,uncommon,,,"Equipped creature gets +3/+0.
As long as equipped creature is a Human, it has lifelink.
Equip {3}",,,,Equip,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/256/butchers-cleaver?utm_source=api
257,Chalice of Life // Chalice of Death,,3.0,Artifact // Artifact,uncommon,,,,,,,Transform,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/257/chalice-of-life-chalice-of-death?utm_source=api
258,Cobbled Wings,{2},2.0,Artifact — Equipment,common,,,"Equipped creature has flying.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/258/cobbled-wings?utm_source=api
259,Conjurer's Closet,{5},5.0,Artifact,rare,,,"At the beginning of your end step, you may exile target creature you control, then return that card to the battlefield under your control.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/259/conjurers-closet?utm_source=api
260,Cryptolith Fragment // Aurora of Emrakul,,3.0,Artifact // Creature — Eldrazi Reflection,uncommon,,,,,,,"Deathtouch, Flying, Transform",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/260/cryptolith-fragment-aurora-of-emrakul?utm_source=api
261,Demonmail Hauberk,{4},4.0,Artifact — Equipment,uncommon,,,"Equipped creature gets +4/+2.
Equip—Sacrifice a creature.",,,,Equip,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/261/demonmail-hauberk?utm_source=api
262,Epitaph Golem,{5},5.0,Artifact Creature — Golem,common,,,{2}: Put target card from your graveyard on the bottom of your library.,3,5,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/262/epitaph-golem?utm_source=api
263,Galvanic Juggernaut,{4},4.0,Artifact Creature — Juggernaut,uncommon,,,"This creature attacks each combat if able.
This creature doesn't untap during your untap step.
Whenever another creature dies, untap this creature.",5,5,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/263/galvanic-juggernaut?utm_source=api
264,Geistcatcher's Rig,{6},6.0,Artifact Creature — Construct,uncommon,,,"When this creature enters, you may have it deal 4 damage to target creature with flying.",4,5,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/264/geistcatchers-rig?utm_source=api
265,Harvest Hand // Scrounged Scythe,,3.0,Artifact Creature — Scarecrow // Artifact — Equipment,common,,,,,,,"Transform, Equip",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/265/harvest-hand-scrounged-scythe?utm_source=api
266,Helvault,{3},3.0,Legendary Artifact,rare,,,"{1}, {T}: Exile target creature you control.
{7}, {T}: Exile target creature you don't control.
When Helvault is put into a graveyard from the battlefield, return all cards exiled with it to the battlefield under their owners' control.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/266/helvault?utm_source=api
267,Lupine Prototype,{2},2.0,Artifact Creature — Wolf Construct,uncommon,,,This creature can't attack or block unless a player has no cards in hand.,5,5,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/267/lupine-prototype?utm_source=api
268,Metallic Mimic,{2},2.0,Artifact Creature — Shapeshifter,rare,,,"As this creature enters, choose a creature type.
This creature is the chosen type in addition to its other types.
Each other creature you control of the chosen type enters with an additional +1/+1 counter on it.",2,1,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/268/metallic-mimic?utm_source=api
269,Neglected Heirloom // Ashmouth Blade,,1.0,Artifact — Equipment // Artifact — Equipment,uncommon,,,,,,,"Transform, Equip",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/269/neglected-heirloom-ashmouth-blade?utm_source=api
270,Soul Separator,{3},3.0,Artifact,uncommon,,,"{5}, {T}, Sacrifice this artifact: Exile target creature card from your graveyard. Create a token that's a copy of that card, except it's 1/1, it's a Spirit in addition to its other types, and it has flying. Create a black Zombie creature token with power equal to that card's power and toughness equal to that card's toughness.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/270/soul-separator?utm_source=api
271,Stitcher's Graft,{1},1.0,Artifact — Equipment,rare,,,"Equipped creature gets +3/+3.
Whenever equipped creature attacks, it doesn't untap during its controller's next untap step.
Whenever this Equipment becomes unattached from a permanent, sacrifice that permanent.
Equip {2}",,,,Equip,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/271/stitchers-graft?utm_source=api
272,Tamiyo's Journal,{5},5.0,Legendary Artifact — Book,rare,,,"At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.",,,,Investigate,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/272/tamiyos-journal?utm_source=api
273,Traveler's Amulet,{1},1.0,Artifact,common,,,"{1}, Sacrifice this artifact: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/273/travelers-amulet?utm_source=api
274,Wild-Field Scarecrow,{3},3.0,Artifact Creature — Scarecrow,common,,,"Defender
{2}, Sacrifice this creature: Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle.",1,4,,Defender,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/274/wild-field-scarecrow?utm_source=api
275,Deathcap Glade,,0.0,Land,rare,,"B, G","This land enters tapped unless you control two or more other lands.
{T}: Add {B} or {G}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/275/deathcap-glade?utm_source=api
276,Deserted Beach,,0.0,Land,rare,,"U, W","This land enters tapped unless you control two or more other lands.
{T}: Add {W} or {U}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/276/deserted-beach?utm_source=api
