collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
189,Axgard Cavalry,{1}{R},2.0,Creature — Dwarf Berserker,common,R,R,{T}: Target creature gains haste until end of turn. (It can attack and {T} this turn.),2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/189/axgard-cavalry?utm_source=api
190,Brass's Bounty,{6}{R},7.0,Sorcery,rare,R,R,"For each land you control, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,,Treasure,Foundations,2024-11-15,https://scryfall.com/card/fdn/190/brasss-bounty?utm_source=api
191,Brazen Scourge,{1}{R}{R},3.0,Creature — Gremlin,uncommon,R,R,Haste (This creature can attack and {T} as soon as it comes under your control.),3,3,,Haste,Foundations,2024-11-15,https://scryfall.com/card/fdn/191/brazen-scourge?utm_source=api
192,Burst Lightning,{R},1.0,Instant,common,R,R,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Burst Lightning deals 2 damage to any target. If this spell was kicked, it deals 4 damage instead.",,,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/192/burst-lightning?utm_source=api
193,"Drakuseth, Maw of Flames",{4}{R}{R}{R},7.0,Legendary Creature — Dragon,rare,R,R,"Flying
Whenever Drakuseth attacks, it deals 4 damage to any target and 3 damage to each of up to two other targets.",7,7,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/193/drakuseth-maw-of-flames?utm_source=api
194,"Etali, Primal Storm",{4}{R}{R},6.0,Legendary Creature — Elder Dinosaur,rare,R,R,"Whenever Etali attacks, exile the top card of each player's library, then you may cast any number of spells from among those cards without paying their mana costs.",6,6,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/194/etali-primal-storm?utm_source=api
195,Fanatical Firebrand,{R},1.0,Creature — Goblin Pirate,common,R,R,"Haste (This creature can attack and {T} as soon as it comes under your control.)
{T}, Sacrifice this creature: It deals 1 damage to any target.",1,1,,Haste,Foundations,2024-11-15,https://scryfall.com/card/fdn/195/fanatical-firebrand?utm_source=api
196,Firebrand Archer,{1}{R},2.0,Creature — Human Archer,common,R,R,"Whenever you cast a noncreature spell, this creature deals 1 damage to each opponent.",2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/196/firebrand-archer?utm_source=api
197,Firespitter Whelp,{2}{R},3.0,Creature — Dragon,uncommon,R,R,"Flying
Whenever you cast a noncreature or Dragon spell, this creature deals 1 damage to each opponent.",2,2,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/197/firespitter-whelp?utm_source=api
198,Flamewake Phoenix,{1}{R}{R},3.0,Creature — Phoenix,rare,R,R,"Flying, haste
This creature attacks each combat if able.
Ferocious — At the beginning of combat on your turn, if you control a creature with power 4 or greater, you may pay {R}. If you do, return this card from your graveyard to the battlefield.",2,2,,"Flying, Ferocious, Haste",Foundations,2024-11-15,https://scryfall.com/card/fdn/198/flamewake-phoenix?utm_source=api
199,Frenzied Goblin,{R},1.0,Creature — Goblin Berserker,uncommon,R,R,"Whenever this creature attacks, you may pay {R}. If you do, target creature can't block this turn.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/199/frenzied-goblin?utm_source=api
200,Goblin Surprise,{2}{R},3.0,Instant,common,R,R,"Choose one —
• Creatures you control get +2/+0 until end of turn.
• Create two 1/1 red Goblin creature tokens.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/200/goblin-surprise?utm_source=api
201,Heartfire Immolator,{1}{R},2.0,Creature — Human Wizard,uncommon,R,R,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
{R}, Sacrifice this creature: It deals damage equal to its power to target creature or planeswalker.",2,2,,Prowess,Foundations,2024-11-15,https://scryfall.com/card/fdn/201/heartfire-immolator?utm_source=api
202,Hidetsugu's Second Rite,{3}{R},4.0,Instant,uncommon,R,R,"If target player has exactly 10 life, Hidetsugu's Second Rite deals 10 damage to that player.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/202/hidetsugus-second-rite?utm_source=api
203,Involuntary Employment,{3}{R},4.0,Sorcery,common,R,R,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,,Treasure,Foundations,2024-11-15,https://scryfall.com/card/fdn/203/involuntary-employment?utm_source=api
204,"Krenko, Mob Boss",{2}{R}{R},4.0,Legendary Creature — Goblin Warrior,rare,R,R,"{T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.",3,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/204/krenko-mob-boss?utm_source=api
205,Seismic Rupture,{2}{R},3.0,Sorcery,uncommon,R,R,Seismic Rupture deals 2 damage to each creature without flying.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/205/seismic-rupture?utm_source=api
206,Shivan Dragon,{4}{R}{R},6.0,Creature — Dragon,uncommon,R,R,"Flying
{R}: This creature gets +1/+0 until end of turn.",5,5,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/206/shivan-dragon?utm_source=api
207,Slagstorm,{1}{R}{R},3.0,Sorcery,rare,R,R,"Choose one —
• Slagstorm deals 3 damage to each creature.
• Slagstorm deals 3 damage to each player.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/207/slagstorm?utm_source=api
208,Spitfire Lagac,{3}{R},4.0,Creature — Lizard,common,R,R,"Landfall — Whenever a land you control enters, this creature deals 1 damage to each opponent.",3,4,,Landfall,Foundations,2024-11-15,https://scryfall.com/card/fdn/208/spitfire-lagac?utm_source=api
209,Sure Strike,{1}{R},2.0,Instant,common,R,R,Target creature gets +3/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/209/sure-strike?utm_source=api
210,Thrill of Possibility,{1}{R},2.0,Instant,common,R,R,"As an additional cost to cast this spell, discard a card.
Draw two cards.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/210/thrill-of-possibility?utm_source=api
211,Affectionate Indrik,{5}{G},6.0,Creature — Beast,uncommon,G,G,"When this creature enters, you may have it fight target creature you don't control. (Each deals damage equal to its power to the other.)",4,4,,Fight,Foundations,2024-11-15,https://scryfall.com/card/fdn/211/affectionate-indrik?utm_source=api
212,Bite Down,{1}{G},2.0,Instant,common,G,G,Target creature you control deals damage equal to its power to target creature or planeswalker you don't control.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/212/bite-down?utm_source=api
213,Blanchwood Armor,{2}{G},3.0,Enchantment — Aura,uncommon,G,G,"Enchant creature
Enchanted creature gets +1/+1 for each Forest you control.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/213/blanchwood-armor?utm_source=api
214,Broken Wings,{2}{G},3.0,Instant,common,G,G,"Destroy target artifact, enchantment, or creature with flying.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/214/broken-wings?utm_source=api
215,Bushwhack,{G},1.0,Sorcery,common,G,G,"Choose one —
• Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
• Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)",,,,Fight,Foundations,2024-11-15,https://scryfall.com/card/fdn/215/bushwhack?utm_source=api
216,Doubling Season,{4}{G},5.0,Enchantment,mythic,G,G,"If an effect would create one or more tokens under your control, it creates twice that many of those tokens instead.
If an effect would put one or more counters on a permanent you control, it puts twice that many of those counters on that permanent instead.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/216/doubling-season?utm_source=api
217,"Dwynen, Gilt-Leaf Daen",{2}{G}{G},4.0,Legendary Creature — Elf Warrior,uncommon,G,G,"Reach (This creature can block creatures with flying.)
Other Elf creatures you control get +1/+1.
Whenever Dwynen attacks, you gain 1 life for each attacking Elf you control.",3,4,,Reach,Foundations,2024-11-15,https://scryfall.com/card/fdn/217/dwynen-gilt-leaf-daen?utm_source=api
218,Dwynen's Elite,{1}{G},2.0,Creature — Elf Warrior,common,G,G,"When this creature enters, if you control another Elf, create a 1/1 green Elf Warrior creature token.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/218/dwynens-elite?utm_source=api
219,Elvish Archdruid,{1}{G}{G},3.0,Creature — Elf Druid,rare,G,G,"Other Elf creatures you control get +1/+1.
{T}: Add {G} for each Elf you control.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/219/elvish-archdruid?utm_source=api
220,Garruk's Uprising,{2}{G},3.0,Enchantment,uncommon,G,G,"When this enchantment enters, if you control a creature with power 4 or greater, draw a card.
Creatures you control have trample. (Each of those creatures can deal excess combat damage to the player or planeswalker it's attacking.)
Whenever a creature you control with power 4 or greater enters, draw a card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/220/garruks-uprising?utm_source=api
221,Genesis Wave,{X}{G}{G}{G},3.0,Sorcery,rare,G,G,Reveal the top X cards of your library. You may put any number of permanent cards with mana value X or less from among them onto the battlefield. Then put all cards revealed this way that weren't put onto the battlefield into your graveyard.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/221/genesis-wave?utm_source=api
222,"Ghalta, Primal Hunger",{10}{G}{G},12.0,Legendary Creature — Elder Dinosaur,rare,G,G,"This spell costs {X} less to cast, where X is the total power of creatures you control.
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)",12,12,,Trample,Foundations,2024-11-15,https://scryfall.com/card/fdn/222/ghalta-primal-hunger?utm_source=api
223,Giant Growth,{G},1.0,Instant,common,G,G,Target creature gets +3/+3 until end of turn.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/223/giant-growth?utm_source=api
224,Gnarlid Colony,{1}{G},2.0,Creature — Beast,common,G,G,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
If this creature was kicked, it enters with two +1/+1 counters on it.
Each creature you control with a +1/+1 counter on it has trample. (It can deal excess combat damage to the player or planeswalker it's attacking.)",2,2,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/224/gnarlid-colony?utm_source=api
225,Grow from the Ashes,{2}{G},3.0,Sorcery,common,G,G,"Kicker {2} (You may pay an additional {2} as you cast this spell.)
Search your library for a basic land card, put it onto the battlefield, then shuffle. If this spell was kicked, instead search your library for two basic land cards, put them onto the battlefield, then shuffle.",,,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/225/grow-from-the-ashes?utm_source=api
226,Inspiring Call,{2}{G},3.0,Instant,uncommon,G,G,"Draw a card for each creature you control with a +1/+1 counter on it. Those creatures gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/226/inspiring-call?utm_source=api
227,Llanowar Elves,{G},1.0,Creature — Elf Druid,common,G,G,{T}: Add {G}.,1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/227/llanowar-elves?utm_source=api
228,Mild-Mannered Librarian,{G},1.0,Creature — Human,uncommon,G,G,{3}{G}: This creature becomes a Werewolf. Put two +1/+1 counters on it and you draw a card. Activate only once.,1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/228/mild-mannered-librarian?utm_source=api
229,Nessian Hornbeetle,{1}{G},2.0,Creature — Insect,uncommon,G,G,"At the beginning of combat on your turn, if you control another creature with power 4 or greater, put a +1/+1 counter on this creature.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/229/nessian-hornbeetle?utm_source=api
230,Overrun,{2}{G}{G}{G},5.0,Sorcery,uncommon,G,G,Creatures you control get +3/+3 and gain trample until end of turn. (Each of those creatures can deal excess combat damage to the player or planeswalker it's attacking.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/230/overrun?utm_source=api
231,Reclamation Sage,{2}{G},3.0,Creature — Elf Shaman,uncommon,G,G,"When this creature enters, you may destroy target artifact or enchantment.",2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/231/reclamation-sage?utm_source=api
232,Scavenging Ooze,{1}{G},2.0,Creature — Ooze,rare,G,G,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on this creature and you gain 1 life.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/232/scavenging-ooze?utm_source=api
233,Snakeskin Veil,{G},1.0,Instant,uncommon,G,G,Put a +1/+1 counter on target creature you control. It gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/233/snakeskin-veil?utm_source=api
234,Vivien Reid,{3}{G}{G},5.0,Legendary Planeswalker — Vivien,mythic,G,G,"+1: Look at the top four cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
−3: Destroy target artifact, enchantment, or creature with flying.
−8: You get an emblem with ""Creatures you control get +2/+2 and have vigilance, trample, and indestructible.""",,,5,,Foundations,2024-11-15,https://scryfall.com/card/fdn/234/vivien-reid?utm_source=api
235,Wary Thespian,{1}{G},2.0,Creature — Cat Druid,common,G,G,"When this creature enters or dies, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",3,1,,Surveil,Foundations,2024-11-15,https://scryfall.com/card/fdn/235/wary-thespian?utm_source=api
236,Wildwood Scourge,{X}{G},1.0,Creature — Hydra,uncommon,G,G,"This creature enters with X +1/+1 counters on it.
Whenever one or more +1/+1 counters are put on another non-Hydra creature you control, put a +1/+1 counter on this creature.",0,0,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/236/wildwood-scourge?utm_source=api
237,"Balmor, Battlemage Captain",{U}{R},2.0,Legendary Creature — Bird Wizard,uncommon,"R, U","R, U","Flying
Whenever you cast an instant or sorcery spell, creatures you control get +1/+0 and gain trample until end of turn.",1,3,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/237/balmor-battlemage-captain?utm_source=api
238,Consuming Aberration,{3}{U}{B},5.0,Creature — Horror,rare,"B, U","B, U","Consuming Aberration's power and toughness are each equal to the number of cards in your opponents' graveyards.
Whenever you cast a spell, each opponent reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.",*,*,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/238/consuming-aberration?utm_source=api
239,Empyrean Eagle,{1}{W}{U},3.0,Creature — Bird Spirit,uncommon,"U, W","U, W","Flying
Other creatures you control with flying get +1/+1.",2,3,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/239/empyrean-eagle?utm_source=api
240,Good-Fortune Unicorn,{1}{G}{W},3.0,Creature — Unicorn,uncommon,"G, W","G, W","Whenever another creature you control enters, put a +1/+1 counter on that creature.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/240/good-fortune-unicorn?utm_source=api
241,Heroic Reinforcements,{2}{R}{W},4.0,Sorcery,uncommon,"R, W","R, W","Create two 1/1 white Soldier creature tokens. Until end of turn, creatures you control get +1/+1 and gain haste. (They can attack and {T} this turn.)",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/241/heroic-reinforcements?utm_source=api
242,"Lathril, Blade of the Elves",{2}{B}{G},4.0,Legendary Creature — Elf Noble,rare,"B, G","B, G","Menace (This creature can't be blocked except by two or more creatures.)
Whenever Lathril deals combat damage to a player, create that many 1/1 green Elf Warrior creature tokens.
{T}, Tap ten untapped Elves you control: Each opponent loses 10 life and you gain 10 life.",2,3,,Menace,Foundations,2024-11-15,https://scryfall.com/card/fdn/242/lathril-blade-of-the-elves?utm_source=api
243,"Muldrotha, the Gravetide",{3}{B}{G}{U},6.0,Legendary Creature — Elemental Avatar,mythic,"B, G, U","B, G, U","During each of your turns, you may play a land and cast a permanent spell of each permanent type from your graveyard. (If a card has multiple permanent types, choose one as you play it.)",6,6,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/243/muldrotha-the-gravetide?utm_source=api
244,Progenitus,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},10.0,Legendary Creature — Hydra Avatar,mythic,"B, G, R, U, W","B, G, R, U, W","Protection from everything
If Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner's library instead.",10,10,,Protection,Foundations,2024-11-15,https://scryfall.com/card/fdn/244/progenitus?utm_source=api
245,"Ruby, Daring Tracker",{R}{G},2.0,Legendary Creature — Human Scout,uncommon,"G, R","G, R","Haste (This creature can attack and {T} as soon as it comes under your control.)
Whenever Ruby attacks while you control a creature with power 4 or greater, Ruby gets +2/+2 until end of turn.
{T}: Add {R} or {G}.",1,2,,Haste,Foundations,2024-11-15,https://scryfall.com/card/fdn/245/ruby-daring-tracker?utm_source=api
246,Swiftblade Vindicator,{R}{W},2.0,Creature — Human Soldier,rare,"R, W","R, W","Double strike (This creature deals both first-strike and regular combat damage.)
Vigilance (Attacking doesn't cause this creature to tap.)
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)",1,1,,"Vigilance, Trample, Double strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/246/swiftblade-vindicator?utm_source=api
247,"Tatyova, Benthic Druid",{3}{G}{U},5.0,Legendary Creature — Merfolk Druid,uncommon,"G, U","G, U","Landfall — Whenever a land you control enters, you gain 1 life and draw a card.",3,3,,Landfall,Foundations,2024-11-15,https://scryfall.com/card/fdn/247/tatyova-benthic-druid?utm_source=api
248,Thousand-Year Storm,{4}{U}{R},6.0,Enchantment,rare,"R, U","R, U","Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/248/thousand-year-storm?utm_source=api
249,Adventuring Gear,{1},1.0,Artifact — Equipment,uncommon,,,"Landfall — Whenever a land you control enters, equipped creature gets +2/+2 until end of turn.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,"Equip, Landfall",Foundations,2024-11-15,https://scryfall.com/card/fdn/249/adventuring-gear?utm_source=api
250,Burnished Hart,{3},3.0,Artifact Creature — Elk,uncommon,,,"{3}, Sacrifice this creature: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/250/burnished-hart?utm_source=api
251,Campus Guide,{2},2.0,Artifact Creature — Golem,common,,,"When this creature enters, you may search your library for a basic land card, reveal it, then shuffle and put that card on top.",2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/251/campus-guide?utm_source=api
252,Gleaming Barrier,{2},2.0,Artifact Creature — Wall,common,,,"Defender
When this creature dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",0,4,,"Treasure, Defender",Foundations,2024-11-15,https://scryfall.com/card/fdn/252/gleaming-barrier?utm_source=api
253,Goldvein Pick,{2},2.0,Artifact — Equipment,common,,,"Equipped creature gets +1/+1.
Whenever equipped creature deals combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,"Treasure, Equip",Foundations,2024-11-15,https://scryfall.com/card/fdn/253/goldvein-pick?utm_source=api
254,Heraldic Banner,{3},3.0,Artifact,uncommon,,,"As this artifact enters, choose a color.
Creatures you control of the chosen color get +1/+0.
{T}: Add one mana of the chosen color.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/254/heraldic-banner?utm_source=api
255,Juggernaut,{4},4.0,Artifact Creature — Juggernaut,uncommon,,,"This creature attacks each combat if able.
This creature can't be blocked by Walls.",5,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/255/juggernaut?utm_source=api
256,Meteor Golem,{7},7.0,Artifact Creature — Golem,uncommon,,,"When this creature enters, destroy target nonland permanent an opponent controls.",3,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/256/meteor-golem?utm_source=api
257,Solemn Simulacrum,{4},4.0,Artifact Creature — Golem,rare,,,"When this creature enters, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.
When this creature dies, you may draw a card.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/257/solemn-simulacrum?utm_source=api
258,Swiftfoot Boots,{2},2.0,Artifact — Equipment,uncommon,,,"Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control. It can attack and {T} no matter when it came under your control.)
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Foundations,2024-11-15,https://scryfall.com/card/fdn/258/swiftfoot-boots?utm_source=api
259,Bloodfell Caves,,0.0,Land,common,,"B, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {R}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/259/bloodfell-caves?utm_source=api
260,Blossoming Sands,,0.0,Land,common,,"G, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/260/blossoming-sands?utm_source=api
261,Dismal Backwater,,0.0,Land,common,,"B, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {B}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/261/dismal-backwater?utm_source=api
262,Evolving Wilds,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/262/evolving-wilds?utm_source=api
263,Jungle Hollow,,0.0,Land,common,,"B, G","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {G}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/263/jungle-hollow?utm_source=api
264,Rogue's Passage,,0.0,Land,uncommon,,,"{T}: Add {C}.
{4}, {T}: Target creature can't be blocked this turn.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/264/rogues-passage?utm_source=api
265,Rugged Highlands,,0.0,Land,common,,"G, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {G}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/265/rugged-highlands?utm_source=api
266,Scoured Barrens,,0.0,Land,common,,"B, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {B}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/266/scoured-barrens?utm_source=api
267,Secluded Courtyard,,0.0,Land,uncommon,,,"As this land enters, choose a creature type.
{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type or activate an ability of a creature source of the chosen type.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/267/secluded-courtyard?utm_source=api
268,Swiftwater Cliffs,,0.0,Land,common,,"R, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {R}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/268/swiftwater-cliffs?utm_source=api
269,Thornwood Falls,,0.0,Land,common,,"G, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {U}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/269/thornwood-falls?utm_source=api
270,Tranquil Cove,,0.0,Land,common,,"U, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {U}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/270/tranquil-cove?utm_source=api
271,Wind-Scarred Crag,,0.0,Land,common,,"R, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {W}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/271/wind-scarred-crag?utm_source=api
272,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/272/plains?utm_source=api
274,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/274/island?utm_source=api
276,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/276/swamp?utm_source=api
278,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/278/mountain?utm_source=api
280,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/280/forest?utm_source=api
488,Adamant Will,{1}{W},2.0,Instant,common,W,W,"Target creature gets +2/+2 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/488/adamant-will?utm_source=api
489,Ancestor Dragon,{4}{W}{W},6.0,Creature — Dragon,rare,W,W,"Flying
Whenever one or more creatures you control attack, you gain 1 life for each attacking creature.",5,6,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/489/ancestor-dragon?utm_source=api
490,Angelic Edict,{4}{W},5.0,Sorcery,common,W,W,Exile target creature or enchantment.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/490/angelic-edict?utm_source=api
491,Bishop's Soldier,{1}{W},2.0,Creature — Vampire Soldier,common,W,W,Lifelink (Damage dealt by this creature also causes you to gain that much life.),2,2,,Lifelink,Foundations,2024-11-15,https://scryfall.com/card/fdn/491/bishops-soldier?utm_source=api
492,Deadly Riposte,{1}{W},2.0,Instant,common,W,W,Deadly Riposte deals 3 damage to target tapped creature and you gain 2 life.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/492/deadly-riposte?utm_source=api
493,Elspeth's Smite,{W},1.0,Instant,uncommon,W,W,"Elspeth's Smite deals 3 damage to target attacking or blocking creature. If that creature would die this turn, exile it instead.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/493/elspeths-smite?utm_source=api
494,Herald of Faith,{3}{W}{W},5.0,Creature — Angel,uncommon,W,W,"Flying
Whenever this creature attacks, you gain 2 life.",4,3,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/494/herald-of-faith?utm_source=api
495,Ingenious Leonin,{4}{W},5.0,Creature — Cat Soldier,uncommon,W,W,"{3}{W}: Put a +1/+1 counter on another target attacking creature you control. If that creature is a Cat, it gains first strike until end of turn. (It deals combat damage before creatures without first strike.)",4,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/495/ingenious-leonin?utm_source=api
496,Inspiring Overseer,{2}{W},3.0,Creature — Angel Cleric,common,W,W,"Flying
When this creature enters, you gain 1 life and draw a card.",2,1,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/496/inspiring-overseer?utm_source=api
497,Jazal Goldmane,{2}{W}{W},4.0,Legendary Creature — Cat Warrior,rare,W,W,"First strike (This creature deals combat damage before creatures without first strike.)
{3}{W}{W}: Attacking creatures you control get +X/+X until end of turn, where X is the number of attacking creatures.",4,4,,First strike,Foundations,2024-11-15,https://scryfall.com/card/fdn/497/jazal-goldmane?utm_source=api
498,Leonin Skyhunter,{W}{W},2.0,Creature — Cat Knight,uncommon,W,W,Flying,2,2,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/498/leonin-skyhunter?utm_source=api
499,Leonin Vanguard,{W},1.0,Creature — Cat Soldier,uncommon,W,W,"At the beginning of combat on your turn, if you control three or more creatures, this creature gets +1/+1 until end of turn and you gain 1 life.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/499/leonin-vanguard?utm_source=api
500,Moment of Triumph,{W},1.0,Instant,common,W,W,Target creature gets +2/+2 until end of turn. You gain 2 life.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/500/moment-of-triumph?utm_source=api
501,Pacifism,{1}{W},2.0,Enchantment — Aura,common,W,W,"Enchant creature
Enchanted creature can't attack or block.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/501/pacifism?utm_source=api
